match_id,radiant_win,radiant_team,dire_team,avg_mmr,num_mmr,game_mode,lobby_type
6536964015,True,"19,57,75,93,74","67,32,49,111,7",,,22,7
6536964010,False,"31,44,13,137,121","136,28,35,26,106",4003.0,2.0,22,7
6536964009,True,"84,94,74,6,29","75,129,47,81,14",3267.0,1.0,22,7
6536964008,False,"32,42,14,123,35","105,90,81,36,72",4026.0,4.0,22,7
6536964001,False,"110,54,108,76,121","83,39,4,70,9",,,22,7
6536963919,True,"90,80,7,81,126","12,68,102,53,63",,,22,0
6536963917,False,"97,9,111,72,14","21,52,48,86,114",3668.0,1.0,22,7
6536963916,False,"35,46,126,19,22","74,63,44,16,27",,,22,0
6536963913,True,"37,8,85,137,34","104,40,70,46,92",272.0,1.0,22,7
6536963911,True,"52,21,75,41,76","20,94,14,84,90",3066.0,4.0,22,7
6536963907,False,"110,102,93,7,74","94,26,104,91,126",3972.0,3.0,22,0
6536963905,False,"72,2,104,1,96","110,93,51,98,11",2159.0,2.0,22,7
6536963819,True,"41,60,26,23,40","36,99,70,72,25",2905.0,2.0,22,7
6536963816,False,"20,84,22,23,95","18,25,15,35,39",,,22,0
6536963809,True,"84,112,136,39,81","5,28,86,35,93",2835.0,2.0,22,7
6536963807,True,"88,37,74,44,104","12,108,51,114,30",,,22,7
6536963806,True,"26,121,59,44,36","47,128,14,19,105",,,22,7
6536963800,False,"113,14,45,129,60","36,84,79,96,10",,,22,0
6536963716,False,"128,26,84,42,63","6,44,112,123,91",,,22,7
6536963715,True,"36,72,50,46,81","26,41,43,71,69",3520.0,3.0,3,7
6536963713,True,"101,14,75,121,10","21,104,86,30,81",2720.0,2.0,22,7
6536963712,True,"111,17,8,81,121","36,41,56,108,64",2787.0,1.0,22,7
6536963711,False,"90,99,47,58,106","119,104,19,55,35",,,4,0
6536963710,False,"104,48,47,26,29","14,27,71,35,6",1780.0,2.0,22,7
6536963701,False,"64,101,86,88,50","13,29,68,8,137",943.0,1.0,22,0
6536963700,True,"7,101,59,43,23","40,100,90,81,45",,,22,7
6536963618,False,"114,27,71,81,48","82,35,7,89,30",,,22,7
6536963612,False,"17,137,121,14,119","16,101,84,8,64",4090.0,1.0,22,7
6536963604,True,"50,97,59,62,10","5,69,8,123,1",3868.0,2.0,22,7
6536963511,False,"20,84,1,72,32","30,58,7,114,11",4389.0,2.0,22,7
6536963510,False,"16,86,100,84,19","11,53,10,123,121",3979.0,2.0,22,7
6536963504,False,"1,2,40,47,26","44,15,35,16,27",2042.0,1.0,22,7
6536963419,False,"74,33,95,80,83","84,45,16,59,21",,,22,7
6536963411,False,"8,14,76,2,128","6,114,29,63,9",,,22,7
6536963409,True,"126,27,108,97,8","93,106,94,14,47",,,22,7
6536963407,True,"36,21,121,81,84","43,83,67,59,86",2594.0,1.0,22,7
6536963316,False,"54,94,86,22,15","8,47,87,14,35",2586.0,2.0,22,7
6536963315,True,"16,104,126,102,123","121,28,73,14,4",2135.0,2.0,22,7
6536963307,False,"93,90,136,14,26","96,74,84,72,31",3177.0,2.0,22,0
6536963215,True,"121,27,53,80,76","129,21,48,20,26",3124.0,2.0,22,7
6536963214,False,"123,98,55,41,70","129,6,16,26,63",1450.0,1.0,22,7
6536963213,True,"13,105,84,47,19","25,74,71,34,54",3036.0,2.0,22,7
6536963211,False,"121,63,8,110,82","41,26,90,17,81",4021.0,1.0,22,7
6536963208,False,"129,104,21,87,63","19,74,13,98,26",3174.0,2.0,22,7
6536963114,True,"41,90,135,7,74","30,128,44,84,104",3614.0,1.0,22,7
6536963113,False,"29,114,31,106,101","44,19,50,84,16",4470.0,5.0,22,0
6536963112,False,"88,5,74,48,29","136,70,17,7,45",,,22,7
6536963111,True,"48,98,22,35,27","59,63,104,18,62",,,22,7
6536963110,True,"100,89,12,70,105","85,2,126,84,42",,,22,7
6536963103,False,"59,99,71,26,18","102,41,36,136,13",2898.0,1.0,22,7
6536963102,True,"21,42,8,36,27","7,19,84,92,23",3015.0,1.0,22,7
6536963101,True,"49,108,21,59,37","41,98,8,14,94",,,22,7
6536963019,False,"6,120,5,90,111","75,73,49,15,27",4386.0,2.0,22,7
6536963011,False,"9,54,13,60,107","32,136,40,59,15",2983.0,1.0,3,0
6536963010,True,"33,68,46,78,8","28,10,58,59,84",2091.0,1.0,22,0
6536963007,True,"5,35,104,86,94","36,70,50,9,59",,,22,7
6536962919,True,"1,48,44,40,14","11,9,119,85,8",,,22,0
6536962918,False,"129,39,113,93,20","97,14,105,19,5",3851.0,2.0,22,7
6536962916,False,"10,60,62,87,25","100,1,79,76,40",2868.0,3.0,22,7
6536962910,False,"98,7,30,47,8","69,22,104,11,64",2875.0,2.0,22,7
6536962909,True,"19,86,70,84,35","106,36,26,109,14",2827.0,2.0,22,7
6536962908,True,"6,14,73,96,64","43,78,70,57,85",2339.0,1.0,22,0
6536962907,False,"74,6,13,91,78","32,45,128,29,9",3253.0,4.0,22,7
6536962904,False,"86,19,26,15,73","9,84,2,56,25",3402.0,3.0,22,7
6536962819,True,"62,82,1,84,108","43,53,41,14,9",1859.0,1.0,22,7
6536962818,False,"88,120,121,72,44","39,1,36,94,100",,,22,7
6536962812,True,"71,8,49,7,104","99,9,15,32,63",2689.0,1.0,22,7
6536962811,True,"39,15,45,67,14","79,71,22,123,8",3249.0,2.0,22,7
6536962809,True,"14,25,44,26,101","21,62,120,40,8",2069.0,1.0,22,7
6536962802,False,"104,63,14,57,54","94,137,85,92,40",3216.0,3.0,22,7
6536962801,False,"39,104,26,128,1","87,41,48,16,81",3438.0,2.0,22,7
6536962718,True,"63,97,56,123,59","100,41,110,129,84",3476.0,2.0,22,7
6536962710,False,"104,43,50,83,88","9,1,71,39,45",,,22,0
6536962703,True,"50,120,36,87,81","48,98,110,64,21",1596.0,1.0,22,7
6536962702,True,"18,39,119,71,135","56,7,32,28,8",,,22,7
6536962701,False,"135,39,50,10,62","45,25,74,7,44",3205.0,2.0,22,7
6536962609,False,"101,27,29,79,30","81,121,70,31,6",1825.0,3.0,22,7
6536962606,False,"11,75,19,94,100","70,62,5,23,99",4003.0,1.0,22,7
6536962514,False,"92,19,75,7,20","12,48,64,30,71",2847.0,3.0,22,7
6536962503,False,"25,42,14,21,30","137,75,15,56,5",2159.0,1.0,22,0
6536962418,False,"114,3,84,75,41","64,8,104,19,26",3754.0,2.0,22,7
6536962409,True,"49,9,83,35,81","97,84,76,104,94",,,22,7
6536962407,True,"31,74,63,14,108","104,86,84,93,126",762.0,1.0,22,7
6536962309,True,"19,94,50,74,129","120,6,86,102,126",2786.0,3.0,22,7
6536962307,False,"68,58,93,64,29","38,111,25,10,41",3189.0,2.0,4,0
6536962216,False,"121,126,101,8,47","9,45,44,37,2",,,22,7
6536962208,False,"37,94,114,6,104","86,42,123,83,32",4659.0,3.0,22,7
6536962206,False,"84,44,23,21,64","32,14,35,67,114",,,22,7
6536962205,False,"10,76,68,14,82","2,8,46,26,50",2172.0,1.0,22,7
6536962119,True,"70,25,104,59,105","6,46,81,110,119",2033.0,2.0,22,7
6536962118,True,"1,36,64,25,85","42,113,5,105,39",,,22,7
6536962117,False,"27,93,104,17,63","4,20,46,50,48",,,22,7
6536962114,True,"85,14,1,64,47","44,16,31,19,45",1238.0,1.0,3,7
6536962109,True,"95,64,104,126,84","106,44,85,2,68",,,22,7
6536962107,True,"6,23,93,44,84","46,22,104,47,128",,,22,0
6536962019,True,"129,76,86,19,75","14,4,84,99,54",2520.0,3.0,22,7
6536962018,True,"58,104,84,10,30","9,21,41,19,107",,,22,7
6536962017,False,"26,8,13,136,35","84,32,88,86,43",,,22,7
6536962010,True,"68,5,59,107,36","1,35,37,62,64",,,22,7
6536962008,False,"104,14,90,17,10","22,114,26,89,93",3191.0,1.0,22,7
6536962005,True,"126,112,93,64,36","137,17,75,95,128",4668.0,4.0,22,7
6536961919,True,"113,35,64,23,14","129,78,50,71,6",1241.0,1.0,22,7
6536961910,True,"72,129,28,43,7","97,26,70,121,14",3650.0,1.0,22,7
6536961908,False,"10,114,7,40,84","94,23,90,105,46",4187.0,1.0,3,7
6536961907,True,"94,72,34,30,70","106,28,44,21,7",591.0,1.0,4,0
6536961905,False,"76,87,1,45,137","27,39,128,56,28",2935.0,2.0,22,7
6536961904,False,"72,84,27,137,35","2,4,64,93,71",,,22,7
6536961814,True,"14,49,35,105,8","43,44,46,87,137",2940.0,1.0,22,7
6536961813,True,"54,126,35,86,26","84,9,27,137,11",1100.0,1.0,22,7
6536961811,False,"85,46,19,6,16","69,75,23,56,97",5135.0,1.0,22,7
6536961810,False,"6,68,2,86,76","19,90,22,14,64",3680.0,2.0,22,7
6536961806,False,"8,64,119,36,71","101,23,75,44,22",1051.0,1.0,22,7
6536961805,False,"137,25,8,106,75","109,23,102,83,3",3539.0,1.0,22,7
6536961709,True,"42,68,22,7,63","72,70,33,128,71",3309.0,2.0,22,7
6536961706,False,"95,121,98,22,86","11,40,14,72,19",4448.0,3.0,22,7
6536961618,True,"5,17,86,43,18","7,84,11,6,58",,,22,7
6536961610,False,"3,84,7,42,21","89,62,63,81,76",3270.0,1.0,22,7
6536961609,True,"97,96,105,86,68","17,102,14,1,32",3300.0,1.0,22,0
6536961607,True,"31,12,53,121,106","84,10,137,88,18",4460.0,3.0,22,7
6536961601,False,"96,13,86,93,26","35,14,114,6,102",,,22,7
6536961513,True,"99,11,71,26,32","62,8,108,50,97",2841.0,1.0,22,7
6536961512,True,"126,129,48,86,16","120,27,32,14,97",,,22,7
6536961505,True,"20,12,69,71,10","15,35,73,107,26",,,4,0
6536961416,False,"67,53,28,21,58","6,60,9,23,123",,,22,7
6536961415,True,"8,65,126,29,120","9,129,44,36,23",,,22,7
6536961414,True,"106,81,129,3,128","91,13,19,120,90",,,22,7
6536961408,False,"21,49,46,71,12","84,41,26,11,108",,,22,7
6536961407,False,"1,110,40,16,35","105,106,8,74,126",,,22,7
6536961405,True,"47,29,5,48,93","128,80,85,74,4",3088.0,1.0,22,7
6536961403,True,"47,105,65,50,94","135,35,42,104,110",3676.0,4.0,22,0
6536961401,False,"64,84,7,129,19","6,121,96,76,58",3861.0,3.0,22,7
6536961317,False,"9,7,90,8,5","30,44,106,86,49",,,22,7
6536961316,False,"31,126,37,41,120","44,75,17,51,28",3375.0,2.0,22,7
6536961314,True,"1,96,72,128,35","21,41,39,14,98",,,22,7
6536961312,True,"13,18,75,64,26","72,79,30,53,62",2023.0,1.0,4,0
6536961307,False,"28,105,6,70,30","86,104,74,26,12",2162.0,1.0,22,7
6536961306,True,"63,129,27,75,72","44,85,17,37,137",,,22,7
6536961305,True,"51,105,74,101,2","34,88,80,4,62",,,22,0
6536961218,False,"36,94,112,35,63","40,56,57,48,129",2856.0,4.0,4,0
6536961217,False,"6,5,84,42,11","91,44,48,17,14",1397.0,1.0,22,7
6536961216,True,"39,70,112,55,43","32,67,129,56,93",,,4,0
6536961211,False,"14,64,135,76,63","8,46,123,23,31",1041.0,1.0,22,7
6536961209,False,"112,40,1,126,83","30,19,37,53,81",2828.0,2.0,22,7
6536961208,True,"43,9,10,42,107","17,100,64,30,8",3228.0,1.0,22,7
6536961206,False,"9,74,75,80,93","84,30,73,36,126",2378.0,2.0,22,7
6536961205,True,"104,44,14,81,59","1,84,58,15,98",,,22,7
6536961204,False,"84,65,137,26,42","76,28,75,27,10",885.0,1.0,22,7
6536961203,True,"5,28,35,97,41","98,32,49,42,123",2975.0,3.0,3,7
6536961202,False,"14,1,129,9,35","75,36,76,72,41",3558.0,1.0,22,7
6536961119,True,"86,94,84,6,36","72,43,7,50,14",,,22,7
6536961116,True,"14,2,27,70,41","100,5,101,99,6",,,22,7
6536961111,False,"62,6,17,85,7","25,75,1,59,9",3880.0,3.0,22,7
6536961104,True,"27,41,43,14,6","33,36,26,35,80",,,22,7
6536961103,False,"105,14,44,59,60","50,104,13,42,84",,,22,7
6536961101,True,"64,105,8,45,29","119,137,106,98,54",1598.0,1.0,22,7
6536961100,False,"57,99,42,101,41","18,45,26,106,95",3652.0,1.0,22,7
6536961018,True,"41,81,86,35,85","71,5,47,11,36",3608.0,1.0,22,7
6536961017,False,"99,28,71,101,34","114,84,85,100,59",,,22,7
6536961011,True,"44,11,104,8,20","6,36,97,84,1",924.0,1.0,22,7
6536961009,False,"14,101,26,4,44","70,93,76,105,79",2304.0,1.0,22,7
6536961004,True,"19,16,26,11,15","17,86,14,67,25",,,22,0
6536960915,True,"19,3,46,74,129","100,75,95,120,20",3107.0,2.0,3,7
6536960914,True,"94,85,16,68,74","64,121,48,91,120",3408.0,6.0,22,7
6536960912,True,"26,45,7,42,35","95,54,123,13,5",,,22,7
6536960911,False,"20,41,100,14,96","10,30,42,2,137",4520.0,2.0,22,7
6536960910,False,"28,58,72,76,8","64,59,16,1,100",3317.0,3.0,22,7
6536960904,False,"57,99,13,1,11","18,30,105,74,36",2679.0,2.0,22,7
6536960903,False,"106,48,100,40,84","18,85,12,52,27",,,22,7
6536960901,False,"104,13,121,12,84","6,33,9,11,88",,,22,7
6536960817,True,"104,37,106,26,11","62,108,17,40,36",3103.0,1.0,22,0
6536960805,True,"86,5,26,97,109","65,2,27,121,15",3899.0,3.0,22,7
6536960716,True,"62,34,7,28,6","26,14,1,43,95",,,22,7
6536960714,True,"6,84,49,82,30","15,4,85,136,58",1616.0,1.0,22,7
6536960713,False,"101,6,104,111,9","35,84,49,63,50",2481.0,2.0,22,7
6536960712,False,"67,107,74,2,43","45,22,19,27,97",2911.0,4.0,22,7
6536960709,False,"100,22,6,41,123","102,30,1,101,11",,,22,0
6536960708,True,"42,20,35,137,51","30,15,36,39,62",3234.0,6.0,22,7
6536960706,True,"54,119,104,100,94","107,120,42,93,126",2015.0,1.0,22,7
6536960705,True,"21,105,14,19,111","119,10,126,53,136",3952.0,2.0,22,7
6536960618,False,"65,1,110,105,40","62,41,74,34,104",,,22,7
6536960617,True,"40,20,56,11,36","104,9,60,44,14",,,22,7
6536960605,True,"73,136,35,121,93","48,85,2,119,84",,,22,7
6536960604,False,"64,83,96,19,48","44,97,85,9,36",2584.0,3.0,22,7
6536960601,True,"29,99,113,1,40","18,86,74,73,114",,,4,0
6536960519,True,"119,9,137,48,75","99,84,23,63,88",1973.0,1.0,22,7
6536960512,True,"6,47,11,31,71","54,121,7,90,36",3591.0,1.0,22,7
6536960511,False,"15,121,26,8,22","44,62,94,30,42",842.0,1.0,22,7
6536960510,True,"106,48,28,20,27","76,128,67,41,25",3244.0,4.0,4,0
6536960507,True,"101,1,119,36,126","26,48,59,35,64",,,22,7
6536960409,True,"126,30,16,102,70","5,42,25,120,84",1612.0,1.0,22,7
6536960408,True,"7,76,42,94,14","69,26,36,72,53",3664.0,1.0,22,0
6536960407,True,"59,87,110,136,1","9,120,46,126,86",,,22,7
6536960403,False,"76,98,31,37,8","41,45,69,86,126",3261.0,2.0,22,7
6536960401,False,"11,27,8,21,78","25,137,10,26,16",,,22,7
6536960400,False,"123,84,53,46,89","16,15,31,19,114",,,22,7
6536960319,True,"12,59,39,110,50","85,104,121,71,35",2657.0,1.0,22,7
6536960314,True,"59,44,50,35,101","104,30,84,23,95",860.0,1.0,22,7
6536960310,False,"35,29,1,25,30","64,13,85,59,60",762.0,1.0,22,7
6536960303,True,"57,6,35,75,71","54,32,64,53,62",1872.0,2.0,22,7
6536960302,False,"14,88,19,94,16","86,47,42,11,137",4081.0,2.0,3,7
6536960301,False,"6,126,47,42,64","43,129,91,86,7",2276.0,3.0,4,0
6536960219,False,"100,74,59,90,106","71,36,19,31,2",4142.0,4.0,22,7
6536960212,True,"71,34,129,75,19","26,96,101,11,102",,,22,0
6536960211,True,"94,57,31,100,4","35,85,33,6,36",2348.0,1.0,22,7
6536960209,True,"25,136,12,45,44","95,71,70,23,75",4198.0,1.0,22,7
6536960207,True,"59,1,14,91,25","36,16,85,63,44",668.0,1.0,22,7
6536960200,True,"64,71,47,109,98","86,76,15,8,121",,,22,7
6536960119,True,"5,87,4,29,73","19,51,79,25,99",3864.0,1.0,22,0
6536960118,True,"26,35,49,84,9","7,112,21,6,99",1787.0,3.0,22,0
6536960108,True,"14,49,6,52,26","97,81,72,87,36",2704.0,4.0,22,7
6536960104,False,"100,31,56,14,44","104,70,123,26,90",3178.0,6.0,22,7
6536960102,False,"21,14,27,20,42","112,84,6,59,105",2647.0,2.0,22,7
6536960014,False,"136,26,8,43,49","70,129,123,64,11",2841.0,6.0,22,7
6536960013,False,"97,94,23,104,100","87,35,111,36,81",3108.0,4.0,22,7
6536960005,True,"104,86,27,75,93","76,28,21,5,1",2214.0,2.0,22,7
6536960004,False,"26,67,85,40,90","74,70,108,71,73",3411.0,1.0,22,7
6536960002,True,"6,137,104,72,20","42,49,13,21,74",2269.0,1.0,22,7
6536960001,False,"62,97,8,105,84","48,129,75,27,21",1587.0,1.0,22,0
6536959914,False,"12,64,85,25,99","62,14,75,47,27",,,22,7
6536959913,True,"84,36,104,101,44","17,21,61,27,16",3017.0,1.0,22,7
6536959910,False,"49,87,50,34,44","21,46,121,93,2",,,22,7
6536959904,True,"106,28,10,101,5","126,74,73,94,14",1580.0,1.0,22,7
6536959902,True,"8,94,89,121,47","26,71,137,28,100",3319.0,1.0,22,7
6536959816,False,"106,10,23,35,62","22,21,46,29,94",3155.0,1.0,22,7
6536959809,False,"114,75,19,21,1","27,41,76,60,32",2389.0,3.0,22,7
6536959808,False,"14,69,1,36,30","6,51,16,79,39",4483.0,7.0,22,7
6536959807,True,"44,35,87,104,31","53,129,105,95,75",3408.0,1.0,22,0
6536959806,True,"35,45,85,81,46","40,9,42,26,49",,,22,7
6536959715,False,"27,137,57,6,13","35,36,32,121,75",3092.0,2.0,22,7
6536959714,False,"104,50,6,26,126","111,7,8,10,99",,,22,7
6536959713,False,"71,30,95,101,123","1,54,6,83,17",,,22,7
6536959711,True,"113,64,50,35,42","14,67,31,101,21",,,22,7
6536959701,True,"90,22,58,23,26","83,46,75,71,14",3175.0,3.0,22,7
6536959618,False,"49,1,85,106,9","46,91,129,101,23",5904.0,4.0,22,7
6536959600,False,"1,51,30,35,69","64,6,7,9,47",2983.0,4.0,22,0
6536959519,False,"84,2,73,90,36","81,45,137,8,102",3559.0,2.0,22,7
6536959518,False,"25,31,120,92,8","46,80,71,20,36",2934.0,2.0,22,7
6536959517,False,"114,94,35,74,44","17,7,41,22,50",2510.0,1.0,22,7
6536959516,True,"74,68,136,8,48","81,128,64,43,9",3781.0,3.0,22,7
6536959515,True,"74,62,93,73,104","85,114,81,9,23",2852.0,4.0,22,7
6536959508,True,"22,74,8,114,5","9,137,32,36,35",,,22,7
6536959507,True,"9,88,1,36,95","105,35,136,19,57",3663.0,3.0,22,7
6536959504,True,"36,9,85,41,53","17,8,35,25,121",3184.0,2.0,22,7
6536959503,True,"68,102,35,42,87","93,121,123,39,13",3420.0,1.0,22,0
6536959413,True,"76,35,104,25,40","39,84,1,102,27",2812.0,3.0,22,7
6536959412,True,"70,108,94,63,87","54,68,101,129,35",4221.0,4.0,22,7
6536959410,False,"74,60,26,6,27","9,42,25,106,49",,,22,7
6536959406,True,"50,53,84,59,14","48,42,17,30,45",,,22,0
6536959404,True,"6,55,9,50,22","99,42,59,121,85",3625.0,2.0,22,7
6536959316,True,"26,81,14,35,89","8,4,87,58,123",,,22,7
6536959314,True,"104,121,93,128,101","27,13,26,129,18",3171.0,2.0,22,7
6536959313,True,"126,32,46,71,85","55,53,88,94,44",2392.0,4.0,22,7
6536959312,False,"73,112,119,64,36","27,2,1,70,93",4369.0,1.0,22,0
6536959311,True,"72,30,109,101,49","98,20,46,19,26",4581.0,2.0,22,7
6536959310,True,"36,128,106,20,2","70,60,101,136,27",2863.0,2.0,22,7
6536959303,True,"40,44,63,34,47","35,28,54,128,72",2879.0,1.0,22,7
6536959302,False,"47,44,62,40,46","86,12,14,28,76",,,3,7
6536959301,False,"17,8,108,126,102","72,25,49,10,120",3624.0,3.0,3,7
6536959300,False,"126,2,45,44,7","128,13,16,8,30",3091.0,1.0,22,7
6536959219,False,"60,66,54,68,32","101,121,94,21,137",,,22,0
6536959218,False,"9,90,99,44,17","49,6,21,46,62",4004.0,4.0,22,0
6536959217,True,"119,129,44,83,96","26,43,104,73,21",2984.0,1.0,22,7
6536959216,True,"99,94,85,37,6","137,112,12,33,47",,,22,7
6536959214,True,"94,36,62,99,17","16,11,27,93,31",2683.0,1.0,22,7
6536959203,False,"57,9,105,96,6","41,121,70,22,85",4265.0,2.0,22,7
6536959113,False,"45,74,60,84,1","33,43,35,39,123",3528.0,1.0,22,7
6536959112,False,"44,97,105,75,53","76,11,121,62,101",3246.0,5.0,22,7
6536959111,True,"11,84,90,77,6","28,14,35,70,107",4436.0,1.0,22,7
6536959110,True,"47,14,1,74,33","45,46,90,93,101",335.0,1.0,22,7
6536959009,True,"50,94,48,64,104","14,87,35,8,11",,,22,0
6536959006,True,"34,2,44,113,5","37,23,1,96,35",,,22,7
6536959005,True,"25,40,33,104,11","69,17,42,31,44",1658.0,1.0,22,7
6536959004,False,"114,16,34,35,31","101,59,71,87,56",2047.0,1.0,22,7
6536959003,False,"68,126,83,12,4","14,114,44,27,8",1459.0,2.0,22,7
6536958913,True,"71,17,8,94,81","4,64,75,36,41",,,22,7
6536958912,False,"18,17,104,37,6","119,80,11,41,46",,,4,0
6536958910,True,"129,60,90,8,94","40,75,98,67,14",,,22,7
6536958908,False,"114,14,12,71,102","128,50,62,44,13",3235.0,2.0,22,7
6536958907,True,"75,1,47,119,35","22,29,84,16,17",,,22,7
6536958906,True,"72,53,5,46,109","56,136,104,64,76",,,22,7
6536958905,True,"94,97,87,68,36","19,110,59,35,32",2324.0,2.0,22,7
6536958817,False,"87,84,98,12,47","25,27,11,16,70",2785.0,2.0,22,7
6536958814,False,"100,25,54,35,81","74,64,129,37,48",3735.0,2.0,22,7
6536958801,False,"21,28,68,126,41","95,26,123,15,39",2472.0,2.0,3,0
6536958717,True,"48,71,39,17,123","75,22,14,120,31",3806.0,1.0,22,0
6536958716,False,"25,105,40,45,8","47,2,85,14,67",2796.0,1.0,22,0
6536958709,True,"45,19,44,47,83","31,14,113,36,41",3716.0,3.0,22,7
6536958708,True,"47,136,8,30,84","75,5,94,40,121",,,22,7
6536958707,True,"14,30,44,11,76","2,114,101,84,110",,,22,7
6536958706,True,"94,86,35,60,70","41,13,105,25,26",2105.0,2.0,22,7
6536958704,False,"113,44,105,26,70","48,27,17,93,14",3293.0,2.0,22,7
6536958617,False,"49,36,123,64,44","105,63,11,83,53",,,22,0
6536958607,True,"94,2,59,44,5","84,81,114,106,52",4098.0,1.0,22,7
6536958606,False,"25,126,50,33,29","2,1,53,27,3",,,22,7
6536958600,True,"11,14,71,106,63","4,119,104,123,6",,,22,7
6536958512,False,"21,40,97,35,119","51,8,34,68,30",3463.0,3.0,22,0
6536958504,False,"15,81,68,59,102","40,23,76,114,8",,,22,0
6536958503,False,"137,112,70,86,35","82,101,99,84,41",,,22,7
6536958502,True,"54,59,126,97,86","26,94,90,44,60",2954.0,1.0,22,7
6536958501,False,"83,90,5,41,120","12,84,14,20,105",,,22,7
6536958500,True,"33,35,10,27,81","6,47,17,86,112",2522.0,2.0,22,7
6536958417,True,"36,84,2,111,19","60,49,114,20,50",3395.0,4.0,3,7
6536958409,False,"90,13,137,121,6","54,58,49,17,123",4853.0,3.0,22,7
6536958318,True,"64,40,82,96,41","85,101,5,94,45",,,22,7
6536958317,True,"47,85,71,121,8","26,76,48,27,2",2569.0,1.0,22,7
6536958316,True,"41,23,75,43,14","6,86,89,8,84",2577.0,2.0,22,7
6536958309,False,"136,137,67,3,99","73,21,8,4,105",2519.0,2.0,22,0
6536958308,False,"68,135,17,104,19","49,100,74,83,8",3956.0,4.0,22,7
6536958304,True,"84,36,104,48,25","107,11,121,8,2",2635.0,3.0,22,7
6536958301,True,"74,99,119,84,8","40,126,32,60,111",1748.0,1.0,22,7
6536958215,False,"8,53,11,68,137","82,15,90,93,57",4298.0,2.0,22,7
6536958214,False,"86,56,36,23,26","101,75,35,137,104",3017.0,1.0,22,7
6536958213,True,"68,60,48,64,76","41,36,74,121,75",,,22,7
6536958212,True,"35,71,136,48,98","67,16,45,57,52",2077.0,2.0,22,0
6536958207,False,"107,86,6,98,25","70,26,39,42,96",3972.0,1.0,22,7
6536958206,False,"101,16,104,72,6","114,22,14,1,84",89.0,1.0,22,7
6536958204,False,"37,7,1,5,79","19,94,75,23,25",1851.0,2.0,4,0
6536958202,False,"83,95,98,96,22","27,15,33,58,75",2343.0,3.0,4,0
6536958201,False,"47,99,34,94,14","42,40,85,27,11",,,22,7
6536958116,True,"16,13,60,111,44","27,129,120,64,15",,,22,7
6536958114,True,"30,35,26,73,49","53,87,54,14,44",,,22,7
6536958113,False,"98,101,46,31,70","35,48,2,135,114",2731.0,2.0,22,7
6536958112,True,"31,40,11,38,82","63,46,85,36,1",4323.0,3.0,22,7
6536958111,True,"94,129,64,40,19","81,83,54,39,32",,,22,7
6536958107,False,"91,41,19,90,69","14,63,44,31,129",4272.0,1.0,22,7
6536958017,False,"26,30,12,109,97","104,9,8,84,7",,,22,7
6536958015,True,"104,50,45,10,100","23,68,14,6,74",,,22,7
6536958014,True,"7,58,113,5,94","62,28,121,48,88",,,22,0
6536958009,True,"88,94,1,86,121","84,7,47,63,73",2832.0,1.0,22,7
6536958008,True,"29,53,93,85,63","48,81,47,36,26",2406.0,1.0,22,7
6536958000,True,"94,112,87,6,22","25,40,82,8,123",,,22,0
6536957916,True,"58,81,25,85,104","21,94,47,6,42",,,22,7
6536957915,True,"101,6,105,81,64","16,67,84,46,40",3650.0,1.0,22,7
6536957914,True,"75,90,99,8,71","106,47,4,110,6",3057.0,2.0,22,7
6536957913,False,"8,7,21,14,45","75,80,97,19,1",2979.0,1.0,22,7
6536957903,False,"42,48,3,14,43","84,63,106,19,20",,,22,7
6536957819,False,"111,108,126,50,15","119,68,73,67,16",2707.0,2.0,22,7
6536957816,False,"44,123,49,28,62","97,128,114,11,14",3577.0,3.0,22,7
6536957807,False,"100,136,63,3,35","25,19,50,7,110",3493.0,3.0,22,7
6536957806,False,"74,44,5,14,43","114,10,75,85,84",,,22,7
6536957804,True,"27,25,119,136,63","99,94,35,30,14",2397.0,2.0,22,7
6536957803,True,"101,42,11,51,45","29,16,84,44,76",,,22,7
